,PM2.5,YEAR,MO,DY,HR,PS,WS2M,WD2M,WS10M,WD10M,PRECTOTCORR,RH2M,QV2M,T2M
20027,,2024,4,14,11,102.17,2.38,282.4,2.66,282.4,0.14,96.31,0.5,-21.98
20028,,2024,4,14,12,102.18,2.66,281.9,2.99,281.8,0.13,97.01,0.51,-21.85
20029,,2024,4,14,13,102.19,2.78,282.2,3.15,282.3,0.11,95.89,0.51,-21.73
20030,,2024,4,14,14,102.21,2.82,281.9,3.21,281.7,0.09,96.94,0.52,-21.64
20031,,2024,4,14,15,102.21,2.83,279.6,3.22,279.5,0.08,96.18,0.52,-21.56
20032,,2024,4,14,16,102.2,2.88,275.6,3.3,275.6,0.08,95.34,0.52,-21.47
20033,,2024,4,14,17,102.18,2.98,271.9,3.41,272.0,0.08,95.51,0.52,-21.49
20034,,2024,4,14,18,102.16,3.11,269.1,3.57,269.2,0.08,96.42,0.52,-21.59
20035,,2024,4,14,19,102.17,3.25,266.8,3.75,266.8,0.08,95.96,0.51,-21.74
20036,,2024,4,14,20,102.18,3.42,265.1,3.94,265.1,0.08,95.66,0.5,-21.91
20037,,2024,4,14,21,102.19,3.59,263.9,4.15,263.9,0.09,95.41,0.49,-22.09
20038,,2024,4,14,22,102.2,3.76,263.6,4.38,263.4,0.1,97.02,0.49,-22.26
20039,,2024,4,14,23,102.2,3.91,262.8,4.57,262.7,0.1,96.07,0.48,-22.37
20040,,2024,4,15,0,102.18,4.02,261.8,4.71,261.9,0.09,96.9,0.48,-22.46
20041,,2024,4,15,1,102.16,4.08,261.7,4.79,261.6,0.09,95.88,0.47,-22.57
20042,,2024,4,15,2,102.15,4.1,261.7,4.82,261.8,0.09,95.14,0.46,-22.71
20043,,2024,4,15,3,102.13,4.1,261.4,4.8,261.4,0.09,96.25,0.46,-22.83
20044,,2024,4,15,4,102.12,4.06,260.1,4.77,260.0,0.09,95.07,0.45,-22.93
20045,,2024,4,15,5,102.1,4.07,257.7,4.78,257.6,0.08,95.24,0.45,-22.95
20046,,2024,4,15,6,102.09,4.12,255.0,4.85,254.8,0.07,96.88,0.46,-22.9
20047,,2024,4,15,7,102.09,4.23,253.1,5.0,253.1,0.06,95.94,0.46,-22.8
20048,,2024,4,15,8,102.11,4.34,252.6,5.13,252.5,0.05,94.73,0.46,-22.67
20049,,2024,4,15,9,102.11,4.43,252.5,5.24,252.6,0.05,95.75,0.47,-22.56
20050,,2024,4,15,10,102.11,4.53,252.9,5.36,252.8,0.05,94.81,0.47,-22.46
20051,,2024,4,15,11,102.1,4.61,253.0,5.44,253.0,0.05,93.88,0.47,-22.36
20052,,2024,4,15,12,102.08,4.65,252.7,5.49,252.7,0.04,93.41,0.47,-22.31
20053,,2024,4,15,13,102.06,4.66,252.4,5.5,252.4,0.05,93.66,0.47,-22.34
20054,,2024,4,15,14,102.04,4.62,252.2,5.45,252.3,0.06,94.66,0.47,-22.45
20055,,2024,4,15,15,102.02,4.55,252.1,5.37,252.1,0.07,94.1,0.46,-22.61
20056,,2024,4,15,16,102.0,4.47,251.6,5.26,251.6,0.08,95.76,0.46,-22.79
20057,,2024,4,15,17,102.0,4.34,252.0,5.09,252.0,0.08,95.34,0.45,-22.97
20058,,2024,4,15,18,101.98,4.17,253.1,4.88,253.1,0.07,94.59,0.44,-23.12
20059,,2024,4,15,19,101.97,3.98,253.7,4.67,253.7,0.07,95.8,0.44,-23.25
20060,,2024,4,15,20,101.96,3.8,253.7,4.46,253.7,0.07,94.72,0.43,-23.37
20061,,2024,4,15,21,101.95,3.68,252.7,4.3,252.7,0.07,95.84,0.43,-23.49
20062,,2024,4,15,22,101.95,3.61,251.1,4.24,251.1,0.07,94.53,0.42,-23.59
20063,,2024,4,15,23,101.93,3.62,251.0,4.25,250.9,0.07,96.02,0.42,-23.75
20064,,2024,4,16,0,101.92,3.66,252.7,4.31,252.6,0.08,95.41,0.41,-23.93
20065,,2024,4,16,1,101.9,3.63,255.5,4.27,255.5,0.09,96.83,0.41,-24.08
20066,,2024,4,16,2,101.9,3.5,258.3,4.11,258.4,0.08,95.41,0.4,-24.18
20067,,2024,4,16,3,101.88,3.38,259.8,3.96,259.7,0.08,96.06,0.4,-24.25
20068,,2024,4,16,4,101.86,3.3,260.1,3.86,260.0,0.08,96.33,0.4,-24.28
20069,,2024,4,16,5,101.83,3.26,258.7,3.81,258.7,0.06,95.07,0.4,-24.15
20070,,2024,4,16,6,101.82,3.24,257.0,3.82,256.8,0.04,95.23,0.41,-23.92
20071,,2024,4,16,7,101.82,3.25,255.9,3.84,256.0,0.04,92.99,0.41,-23.68
20072,,2024,4,16,8,101.83,3.32,254.5,3.95,254.4,0.05,93.04,0.42,-23.44
20073,,2024,4,16,9,101.84,3.46,252.0,4.1,252.0,0.08,92.67,0.43,-23.16
20074,,2024,4,16,10,101.84,3.59,249.3,4.25,249.3,0.1,91.99,0.44,-22.85
20075,,2024,4,16,11,101.84,3.61,245.4,4.3,245.5,0.08,90.46,0.45,-22.45
20076,,2024,4,16,12,101.84,3.66,242.3,4.38,242.4,0.05,88.75,0.46,-22.03
20077,,2024,4,16,13,101.83,3.84,240.5,4.61,240.5,0.04,89.15,0.48,-21.64
20078,,2024,4,16,14,101.82,4.0,239.7,4.82,239.7,0.05,87.87,0.49,-21.28
20079,,2024,4,16,15,101.83,4.11,240.6,4.96,240.5,0.13,86.6,0.5,-20.92
20080,,2024,4,16,16,101.82,4.1,242.9,4.96,243.0,0.35,86.48,0.52,-20.5
20081,,2024,4,16,17,101.81,4.32,243.6,5.18,243.5,0.55,87.65,0.54,-20.25
20082,,2024,4,16,18,101.79,4.44,244.8,5.3,244.9,0.64,90.66,0.57,-20.04
20083,,2024,4,16,19,101.79,4.52,244.5,5.38,244.4,0.72,91.53,0.59,-19.78
20084,,2024,4,16,20,101.78,4.61,244.8,5.48,244.8,0.71,93.36,0.62,-19.47
20085,,2024,4,16,21,101.78,4.75,246.6,5.67,246.5,0.69,93.29,0.64,-19.13
20086,,2024,4,16,22,101.77,4.92,250.6,5.9,250.6,0.7,94.19,0.67,-18.75
20087,,2024,4,16,23,101.78,4.79,263.2,5.78,263.2,0.65,95.38,0.71,-18.27
20088,,2024,4,17,0,101.81,4.62,277.1,5.6,277.2,0.61,96.49,0.75,-17.81
20089,,2024,4,17,1,101.84,4.68,304.5,5.73,304.5,0.5,96.12,0.78,-17.35
20090,,2024,4,17,2,101.88,5.08,321.2,6.19,321.1,0.32,92.99,0.76,-17.27
20091,,2024,4,17,3,101.93,5.91,331.4,7.14,331.4,0.19,87.96,0.69,-17.7
20092,,2024,4,17,4,101.99,6.39,333.7,7.67,333.7,0.12,85.22,0.62,-18.49
20093,,2024,4,17,5,102.04,6.45,332.9,7.72,332.9,0.08,81.0,0.55,-19.21
20094,,2024,4,17,6,102.09,6.35,327.6,7.59,327.7,0.08,78.93,0.5,-19.93
20095,,2024,4,17,7,102.13,6.16,322.0,7.35,322.0,0.06,79.15,0.48,-20.38
20096,,2024,4,17,8,102.17,5.96,316.9,7.15,316.8,0.03,79.57,0.47,-20.65
20097,,2024,4,17,9,102.21,5.79,312.2,6.96,312.1,0.06,81.39,0.47,-20.88
20098,,2024,4,17,10,102.24,5.73,307.6,6.88,307.5,0.04,85.1,0.48,-21.12
20099,,2024,4,17,11,102.27,5.64,304.2,6.8,304.2,0.04,86.87,0.48,-21.33
20100,,2024,4,17,12,102.3,5.47,300.9,6.58,300.9,0.03,88.51,0.48,-21.52
20101,,2024,4,17,13,102.31,5.32,298.0,6.41,297.9,0.01,90.09,0.48,-21.7
20102,,2024,4,17,14,102.33,5.15,293.7,6.22,293.6,0.01,91.7,0.48,-21.88
20103,,2024,4,17,15,102.35,4.98,288.3,6.03,288.3,0.01,91.92,0.47,-22.12
20104,,2024,4,17,16,102.34,4.77,279.7,5.78,279.7,0.01,94.56,0.47,-22.41
20105,,2024,4,17,17,102.33,4.47,271.2,5.47,271.2,0.01,95.96,0.47,-22.56
20106,,2024,4,17,18,102.32,4.16,265.9,5.18,265.9,0.06,93.18,0.46,-22.48
20107,,2024,4,17,19,102.31,3.98,259.7,5.03,259.8,0.15,93.06,0.47,-22.25
20108,,2024,4,17,20,102.3,4.21,255.3,5.31,255.4,0.2,91.76,0.48,-21.89
20109,,2024,4,17,21,102.3,4.6,252.0,5.78,252.2,0.25,91.58,0.5,-21.45
20110,,2024,4,17,22,102.29,4.96,249.5,6.18,249.5,0.24,92.84,0.53,-20.99
20111,,2024,4,17,23,102.28,5.34,247.5,6.59,247.6,0.18,91.78,0.54,-20.68
20112,,2024,4,18,0,102.26,5.6,245.1,6.88,245.1,0.13,92.12,0.55,-20.53
20113,,2024,4,18,1,102.23,5.75,241.9,7.04,241.9,0.13,91.04,0.55,-20.41
20114,,2024,4,18,2,102.21,5.84,238.6,7.13,238.7,0.11,91.08,0.56,-20.23
20115,,2024,4,18,3,102.18,5.88,235.3,7.17,235.2,0.08,90.92,0.57,-20.03
20116,,2024,4,18,4,102.14,5.97,231.7,7.28,231.7,0.07,90.64,0.58,-19.82
20117,,2024,4,18,5,102.12,6.11,227.5,7.41,227.5,0.06,90.61,0.59,-19.64
20118,,2024,4,18,6,102.09,6.19,222.6,7.49,222.6,0.08,90.45,0.6,-19.45
20119,,2024,4,18,7,102.07,6.13,217.5,7.39,217.5,0.1,89.94,0.61,-19.22
20120,,2024,4,18,8,102.05,6.16,212.9,7.42,212.9,0.1,88.91,0.62,-18.93
20121,,2024,4,18,9,102.04,6.23,209.1,7.48,209.1,0.08,87.62,0.63,-18.61
20122,,2024,4,18,10,102.01,6.21,207.1,7.48,207.0,0.06,87.6,0.65,-18.28
20123,,2024,4,18,11,102.0,6.04,206.1,7.26,206.1,0.05,87.59,0.67,-17.96
20124,,2024,4,18,12,102.0,5.78,205.5,6.95,205.6,0.06,87.86,0.69,-17.68
20125,,2024,4,18,13,102.0,5.46,205.3,6.55,205.3,0.05,88.38,0.71,-17.44
20126,,2024,4,18,14,101.99,5.07,204.9,6.09,205.0,0.03,89.5,0.73,-17.28
20127,,2024,4,18,15,101.98,4.66,204.5,5.59,204.5,0.02,90.04,0.74,-17.2
20128,,2024,4,18,16,101.98,4.16,203.8,5.04,203.9,0.02,91.34,0.75,-17.21
20129,,2024,4,18,17,101.98,3.62,201.2,4.46,201.3,0.01,92.29,0.75,-17.32
20130,,2024,4,18,18,101.97,3.16,197.3,3.99,197.3,0.0,92.87,0.74,-17.53
20131,,2024,4,18,19,101.98,2.73,191.8,3.57,192.1,0.0,94.69,0.73,-17.88
20132,,2024,4,18,20,101.99,2.48,187.2,3.39,187.3,0.0,95.76,0.71,-18.29
20133,,2024,4,18,21,102.01,2.33,183.4,3.32,183.6,0.0,96.67,0.69,-18.69
20134,,2024,4,18,22,102.02,2.24,180.0,3.29,180.0,0.0,97.24,0.67,-19.06
20135,,2024,4,18,23,102.05,2.09,176.4,3.21,176.4,0.0,97.48,0.65,-19.4
20136,,2024,4,19,0,102.06,1.96,171.8,3.14,171.6,0.0,97.34,0.63,-19.71
20137,,2024,4,19,1,102.07,1.88,163.6,3.11,163.5,0.0,96.63,0.61,-19.97
20138,,2024,4,19,2,102.07,1.88,152.5,3.15,152.6,0.0,96.7,0.6,-20.15
20139,,2024,4,19,3,102.06,2.04,140.4,3.32,140.5,0.0,97.44,0.6,-20.23
20140,,2024,4,19,4,102.06,2.33,130.7,3.59,130.9,0.0,97.16,0.6,-20.2
20141,,2024,4,19,5,102.05,2.66,123.8,3.86,124.0,0.0,97.83,0.61,-20.1
20142,,2024,4,19,6,102.05,3.03,117.7,4.16,117.9,0.0,97.63,0.62,-19.91
20143,,2024,4,19,7,102.06,3.37,112.1,4.46,112.3,0.01,98.12,0.64,-19.63
20144,,2024,4,19,8,102.07,3.7,106.0,4.73,106.1,0.03,98.33,0.66,-19.33
20145,,2024,4,19,9,102.09,4.13,98.9,5.11,99.0,0.1,98.2,0.68,-19.0
20146,,2024,4,19,10,102.1,4.41,91.6,5.34,91.5,0.21,97.7,0.71,-18.49
20147,,2024,4,19,11,102.11,4.36,85.8,5.24,85.7,0.15,98.52,0.76,-17.86
20148,,2024,4,19,12,102.12,4.29,81.5,5.13,81.5,0.1,97.92,0.8,-17.25
20149,,2024,4,19,13,102.14,4.14,79.2,4.96,79.2,0.08,96.95,0.84,-16.62
20150,,2024,4,19,14,102.16,3.92,78.4,4.7,78.5,0.09,95.7,0.88,-15.98
20151,,2024,4,19,15,102.19,3.71,78.3,4.46,78.4,0.09,95.51,0.93,-15.36
20152,,2024,4,19,16,102.21,3.55,79.4,4.3,79.4,0.07,94.35,0.97,-14.77
20153,,2024,4,19,17,102.22,3.45,81.2,4.21,81.1,0.07,94.54,1.01,-14.35
20154,,2024,4,19,18,102.25,3.41,83.1,4.18,83.1,0.16,94.54,1.04,-14.03
20155,,2024,4,19,19,102.27,3.49,86.7,4.27,86.8,0.32,95.11,1.08,-13.68
20156,,2024,4,19,20,102.3,3.6,91.9,4.41,91.9,0.45,94.62,1.11,-13.32
20157,,2024,4,19,21,102.33,3.61,97.8,4.43,97.8,0.54,94.98,1.15,-12.97
20158,,2024,4,19,22,102.37,3.29,109.2,4.07,109.2,1.02,95.44,1.2,-12.55
20159,,2024,4,19,23,102.39,2.83,121.7,3.6,122.1,1.31,95.87,1.27,-11.97
20160,,2024,4,20,0,102.4,2.61,128.9,3.43,129.9,0.8,96.04,1.35,-11.31
20161,,2024,4,20,1,102.42,2.47,145.4,3.36,146.8,0.28,96.24,1.44,-10.61
20162,,2024,4,20,2,102.43,2.44,163.3,3.44,164.0,0.13,95.94,1.51,-10.04
20163,,2024,4,20,3,102.44,2.8,175.7,3.92,175.6,0.04,96.53,1.57,-9.67
20164,,2024,4,20,4,102.45,3.28,180.3,4.46,180.3,0.01,96.65,1.59,-9.54
20165,,2024,4,20,5,102.47,3.91,183.2,5.14,183.1,0.0,96.91,1.58,-9.64
20166,,2024,4,20,6,102.49,4.58,183.8,5.88,183.7,0.0,97.61,1.57,-9.79
20167,,2024,4,20,7,102.5,5.06,181.1,6.4,181.2,0.0,96.87,1.54,-9.92
20168,,2024,4,20,8,102.52,5.44,177.6,6.84,177.6,0.0,96.94,1.53,-10.0
20169,,2024,4,20,9,102.52,5.81,173.9,7.23,173.8,0.0,96.19,1.51,-10.06
20170,,2024,4,20,10,102.54,6.13,171.1,7.59,171.1,0.0,96.63,1.51,-10.11
20171,,2024,4,20,11,102.55,6.44,168.6,7.94,168.6,0.0,96.35,1.5,-10.15
20172,,2024,4,20,12,102.55,6.66,166.0,8.18,166.0,0.0,96.69,1.5,-10.19
20173,,2024,4,20,13,102.53,6.83,163.8,8.39,163.7,0.0,96.8,1.49,-10.28
20174,,2024,4,20,14,102.5,6.94,161.1,8.5,161.1,0.0,97.32,1.48,-10.42
20175,,2024,4,20,15,102.44,7.35,161.7,9.0,161.7,0.0,96.93,1.48,-10.38
20176,,2024,4,20,16,102.38,7.68,163.3,9.42,163.3,0.0,95.55,1.49,-10.15
20177,,2024,4,20,17,102.31,7.6,161.2,9.36,161.2,0.0,94.42,1.52,-9.8
20178,,2024,4,20,18,102.23,7.27,156.1,8.99,156.1,0.0,93.93,1.55,-9.53
20179,,2024,4,20,19,102.16,7.55,156.8,9.33,156.8,0.0,93.35,1.58,-9.25
20180,,2024,4,20,20,102.11,7.81,163.0,9.67,162.9,0.09,94.22,1.65,-8.87
20181,,2024,4,20,21,102.06,7.95,167.5,9.8,167.5,0.69,94.46,1.74,-8.3
20182,,2024,4,20,22,102.0,7.71,168.6,9.51,168.5,1.48,95.59,1.87,-7.62
20183,,2024,4,20,23,101.95,7.84,170.8,9.64,170.8,3.33,95.52,2.02,-6.73
20184,,2024,4,21,0,101.9,7.42,168.6,9.11,168.5,4.46,96.03,2.14,-6.13
20185,,2024,4,21,1,101.88,7.19,170.1,8.81,170.1,3.62,96.92,2.24,-5.71
20186,,2024,4,21,2,101.86,7.23,179.1,8.86,179.2,2.08,96.48,2.34,-5.15
20187,,2024,4,21,3,101.86,7.21,188.0,8.84,188.0,1.18,96.09,2.42,-4.71
20188,,2024,4,21,4,101.85,6.66,193.0,8.17,192.9,1.15,96.46,2.48,-4.47
20189,,2024,4,21,5,101.85,6.3,198.4,7.73,198.4,1.27,96.07,2.51,-4.28
20190,,2024,4,21,6,101.87,6.21,206.0,7.62,205.9,0.98,94.21,2.48,-4.19
20191,,2024,4,21,7,101.91,6.41,215.6,7.82,215.6,0.97,90.46,2.32,-4.49
20192,,2024,4,21,8,101.96,6.6,222.9,8.01,222.8,0.97,87.88,2.14,-5.09
20193,,2024,4,21,9,102.01,6.44,224.1,7.79,224.1,0.7,86.81,2.0,-5.73
20194,,2024,4,21,10,102.04,6.33,220.0,7.64,220.1,0.65,85.61,1.9,-6.16
20195,,2024,4,21,11,102.06,6.38,215.0,7.7,215.0,0.33,83.6,1.82,-6.38
20196,,2024,4,21,12,102.07,6.52,210.2,7.89,210.2,0.35,81.34,1.76,-6.45
20197,,2024,4,21,13,102.06,6.73,206.4,8.15,206.4,0.39,80.04,1.72,-6.53
20198,,2024,4,21,14,102.04,6.65,201.2,8.08,201.2,0.48,81.26,1.73,-6.64
20199,,2024,4,21,15,101.99,6.53,191.9,7.95,191.9,0.54,84.25,1.79,-6.67
20200,,2024,4,21,16,101.91,6.83,181.3,8.33,181.3,0.95,88.11,1.89,-6.57
20201,,2024,4,21,17,101.8,7.33,173.7,8.95,173.7,2.5,92.49,2.04,-6.26
20202,,2024,4,21,18,101.7,8.27,173.3,10.1,173.3,3.35,94.06,2.17,-5.75
20203,,2024,4,21,19,101.62,8.57,173.6,10.47,173.6,1.57,94.38,2.24,-5.43
20204,,2024,4,21,20,101.54,8.57,170.3,10.46,170.3,0.28,94.41,2.26,-5.34
20205,,2024,4,21,21,101.46,8.29,165.5,10.12,165.5,0.13,95.07,2.26,-5.43
20206,,2024,4,21,22,101.37,8.16,159.3,9.94,159.3,0.23,96.3,2.26,-5.59
20207,,2024,4,21,23,101.27,7.98,156.3,9.74,156.3,1.21,97.3,2.27,-5.67
20208,,2024,4,22,0,101.16,7.75,153.5,9.44,153.5,3.49,98.55,2.3,-5.68
20209,,2024,4,22,1,101.04,7.48,149.6,9.09,149.6,5.71,99.3,2.33,-5.63
20210,,2024,4,22,2,100.93,7.06,151.2,8.58,151.2,7.51,99.76,2.38,-5.45
20211,,2024,4,22,3,100.83,6.21,160.9,7.55,160.9,7.54,99.6,2.43,-5.2
20212,,2024,4,22,4,100.77,4.98,179.1,6.07,179.2,5.77,99.58,2.49,-4.92
20213,,2024,4,22,5,100.76,3.54,210.9,4.38,211.1,2.74,98.74,2.54,-4.59
20214,,2024,4,22,6,100.78,3.32,265.0,4.1,264.7,0.73,96.54,2.53,-4.37
20215,,2024,4,22,7,100.82,4.78,300.3,5.82,300.0,0.13,94.52,2.44,-4.54
20216,,2024,4,22,8,100.9,5.97,313.5,7.23,313.4,0.02,92.16,2.27,-5.08
20217,,2024,4,22,9,100.99,6.42,318.4,7.76,318.4,0.0,89.74,2.06,-5.89
20218,,2024,4,22,10,101.09,6.52,317.7,7.86,317.6,0.0,87.98,1.86,-6.83
20219,,2024,4,22,11,101.2,6.43,315.9,7.74,315.9,0.0,88.75,1.7,-7.95
20220,,2024,4,22,12,101.32,6.22,313.6,7.45,313.6,0.0,90.41,1.58,-8.98
20221,,2024,4,22,13,101.45,6.01,311.2,7.19,311.2,0.0,92.52,1.51,-9.74
20222,,2024,4,22,14,101.56,5.81,308.0,6.94,308.0,0.0,94.8,1.46,-10.38
20223,,2024,4,22,15,101.67,5.64,305.0,6.74,305.0,0.01,96.33,1.42,-10.86
20224,,2024,4,22,16,101.75,5.46,303.2,6.54,303.1,0.01,97.21,1.39,-11.19
20225,,2024,4,22,17,101.82,5.39,303.8,6.47,303.8,0.07,97.51,1.36,-11.46
20226,,2024,4,22,18,101.93,5.45,303.4,6.52,303.4,0.26,96.89,1.32,-11.71
20227,,2024,4,22,19,102.03,5.37,300.9,6.4,300.9,0.41,96.37,1.28,-11.98
20228,,2024,4,22,20,102.13,5.26,298.9,6.26,298.9,0.36,96.35,1.25,-12.23
20229,,2024,4,22,21,102.22,5.01,296.4,5.97,296.4,0.36,95.32,1.22,-12.37
20230,,2024,4,22,22,102.32,4.89,294.9,5.81,294.9,0.38,94.34,1.19,-12.52
20231,,2024,4,22,23,102.39,4.76,295.5,5.66,295.5,0.34,93.63,1.16,-12.71
20232,,2024,4,23,0,102.46,4.49,296.3,5.32,296.3,0.31,93.02,1.13,-12.92
20233,,2024,4,23,1,102.52,4.02,294.1,4.74,294.0,0.36,93.2,1.11,-13.13
20234,,2024,4,23,2,102.57,3.51,292.1,4.13,292.2,0.38,92.14,1.08,-13.3
20235,,2024,4,23,3,102.6,2.97,291.3,3.46,291.4,0.36,92.12,1.06,-13.5
20236,,2024,4,23,4,102.62,2.42,282.9,2.78,282.9,0.36,91.9,1.04,-13.68
20237,,2024,4,23,5,102.63,2.02,264.9,2.3,265.0,0.34,90.73,1.02,-13.75
20238,,2024,4,23,6,102.64,1.81,244.8,2.04,244.8,0.29,89.28,1.0,-13.79
20239,,2024,4,23,7,102.65,1.75,228.5,1.98,228.5,0.26,88.56,0.99,-13.81
20240,,2024,4,23,8,102.66,1.76,217.4,1.98,217.6,0.23,87.83,0.98,-13.83
20241,,2024,4,23,9,102.68,1.71,207.9,1.91,208.0,0.19,87.93,0.98,-13.84
20242,,2024,4,23,10,102.68,1.56,193.3,1.74,193.3,0.11,87.85,0.98,-13.83
20243,,2024,4,23,11,102.67,1.48,170.3,1.65,170.6,0.03,87.44,0.98,-13.78
20244,,2024,4,23,12,102.65,1.73,145.9,1.94,145.9,0.01,87.43,0.99,-13.67
20245,,2024,4,23,13,102.62,2.2,130.2,2.53,130.0,0.01,87.8,1.0,-13.61
20246,,2024,4,23,14,102.58,2.67,122.1,3.13,122.1,0.01,88.0,1.01,-13.53
20247,,2024,4,23,15,102.54,3.01,117.1,3.57,117.0,0.01,88.9,1.03,-13.43
20248,,2024,4,23,16,102.49,3.18,111.8,3.81,111.9,0.01,89.75,1.05,-13.33
20249,,2024,4,23,17,102.43,3.25,104.2,3.92,104.3,0.01,91.66,1.07,-13.36
20250,,2024,4,23,18,102.38,3.34,95.3,4.06,95.4,0.02,93.49,1.08,-13.48
20251,,2024,4,23,19,102.34,3.42,87.7,4.17,87.7,0.03,95.53,1.09,-13.62
20252,,2024,4,23,20,102.3,3.41,81.6,4.21,81.7,0.03,97.25,1.09,-13.82
20253,,2024,4,23,21,102.27,3.32,76.6,4.15,76.9,0.03,98.38,1.08,-14.05
20254,,2024,4,23,22,102.24,3.19,71.6,4.04,71.8,0.03,99.43,1.07,-14.27
20255,,2024,4,23,23,102.23,3.08,66.1,3.91,66.5,0.06,99.03,1.06,-14.33
20256,,2024,4,24,0,102.22,3.03,61.4,3.83,61.8,0.1,99.41,1.07,-14.27
20257,,2024,4,24,1,102.21,3.06,57.1,3.84,57.4,0.13,98.59,1.07,-14.18
20258,,2024,4,24,2,102.2,3.16,53.7,3.94,53.9,0.13,97.86,1.07,-14.1
20259,,2024,4,24,3,102.2,3.3,52.6,4.05,52.8,0.13,97.31,1.07,-14.04
20260,,2024,4,24,4,102.19,3.4,53.5,4.14,53.5,0.13,97.13,1.07,-14.02
20261,,2024,4,24,5,102.18,3.4,55.0,4.14,55.0,0.1,96.23,1.07,-13.92
20262,,2024,4,24,6,102.18,3.38,57.7,4.11,57.8,0.04,95.01,1.07,-13.78
20263,,2024,4,24,7,102.2,3.13,60.3,3.82,60.3,0.02,94.27,1.08,-13.59
20264,,2024,4,24,8,102.22,2.87,63.1,3.53,63.1,0.02,93.53,1.09,-13.4
20265,,2024,4,24,9,102.25,2.63,64.8,3.27,64.6,0.03,92.78,1.1,-13.21
20266,,2024,4,24,10,102.26,2.35,63.4,2.98,63.3,0.04,92.12,1.11,-13.03
20267,,2024,4,24,11,102.28,2.23,62.5,2.9,62.5,0.03,91.38,1.12,-12.84
20268,,2024,4,24,12,102.29,2.32,64.4,3.02,64.1,0.01,89.67,1.11,-12.73
20269,,2024,4,24,13,102.31,2.31,66.8,3.05,66.5,0.0,88.72,1.1,-12.71
20270,,2024,4,24,14,102.33,2.07,69.4,2.89,69.1,0.0,88.81,1.1,-12.72
20271,,2024,4,24,15,102.34,1.96,73.4,2.88,73.5,0.0,88.09,1.08,-12.83
20272,,2024,4,24,16,102.33,1.97,76.8,2.99,76.8,0.0,86.89,1.05,-12.99
20273,,2024,4,24,17,102.35,2.08,79.4,3.12,79.7,0.0,87.37,1.03,-13.26
20274,,2024,4,24,18,102.37,2.2,81.4,3.24,81.5,0.0,87.83,1.0,-13.64
20275,,2024,4,24,19,102.4,2.31,82.0,3.32,82.0,0.0,87.81,0.96,-14.08
20276,,2024,4,24,20,102.44,2.4,82.3,3.4,82.4,0.0,88.85,0.93,-14.55
20277,,2024,4,24,21,102.48,2.5,82.9,3.49,83.1,0.0,89.91,0.9,-15.03
20278,,2024,4,24,22,102.51,2.57,84.4,3.56,84.5,0.0,90.89,0.87,-15.51
20279,,2024,4,24,23,102.53,2.61,85.6,3.58,85.5,0.0,92.95,0.85,-16.0
20280,,2024,4,25,0,102.57,2.61,85.8,3.55,85.8,0.0,95.04,0.83,-16.49
20281,,2024,4,25,1,102.58,2.6,85.8,3.52,85.9,0.0,96.75,0.81,-16.94
20282,,2024,4,25,2,102.61,2.64,86.1,3.54,86.1,0.0,97.9,0.79,-17.33
20283,,2024,4,25,3,102.63,2.83,86.3,3.7,86.3,0.01,98.36,0.77,-17.65
20284,,2024,4,25,4,102.65,3.37,86.3,4.19,86.3,0.07,98.67,0.75,-17.96
20285,,2024,4,25,5,102.69,3.69,86.4,4.44,86.5,0.1,97.63,0.73,-18.13
20286,,2024,4,25,6,102.72,3.68,85.5,4.36,85.5,0.09,97.66,0.73,-18.13
20287,,2024,4,25,7,102.75,3.68,84.5,4.3,84.5,0.1,98.34,0.73,-18.2
20288,,2024,4,25,8,102.78,3.67,84.1,4.27,84.1,0.14,97.2,0.72,-18.22
20289,,2024,4,25,9,102.81,3.65,86.1,4.24,86.1,0.14,97.32,0.74,-17.94
20290,,2024,4,25,10,102.84,3.66,91.7,4.26,91.7,0.15,97.55,0.77,-17.54
20291,,2024,4,25,11,102.86,3.69,95.9,4.28,95.9,0.15,97.0,0.78,-17.34
20292,,2024,4,25,12,102.88,3.75,98.1,4.35,98.2,0.14,95.84,0.78,-17.21
20293,,2024,4,25,13,102.91,3.84,100.1,4.47,100.1,0.13,96.0,0.79,-17.09
20294,,2024,4,25,14,102.93,3.94,103.4,4.58,103.4,0.12,96.14,0.8,-16.97
20295,,2024,4,25,15,102.94,4.02,107.1,4.68,107.0,0.12,96.27,0.81,-16.85
20296,,2024,4,25,16,102.95,4.09,110.0,4.79,110.0,0.11,96.47,0.82,-16.74
20297,,2024,4,25,17,102.96,4.18,114.5,4.9,114.5,0.12,96.38,0.83,-16.6
20298,,2024,4,25,18,102.97,4.24,118.1,5.01,118.1,0.14,94.71,0.83,-16.41
20299,,2024,4,25,19,102.99,4.28,122.3,5.08,122.4,0.16,94.17,0.84,-16.22
20300,,2024,4,25,20,103.0,4.23,125.6,5.05,125.6,0.19,92.71,0.84,-16.05
20301,,2024,4,25,21,103.03,4.17,128.1,5.01,128.1,0.17,92.53,0.85,-15.9
20302,,2024,4,25,22,103.06,4.13,128.6,4.99,128.7,0.15,92.96,0.86,-15.82
20303,,2024,4,25,23,103.08,4.24,128.2,5.12,128.3,0.2,93.97,0.87,-15.81
20304,,2024,4,26,0,103.09,4.42,128.2,5.33,128.1,0.25,94.33,0.87,-15.85
