"","date","PM2.5","Hour","Day","Month"
"7275",2023-10-31 02:00:00,31.6816667238883,2,31,10
"7276",2023-10-31 03:00:00,30.58166666031,3,31,10
"7277",2023-10-31 04:00:00,29.3116666158017,4,31,10
"7278",2023-10-31 05:00:00,34.9733332316083,5,31,10
"7279",2023-10-31 06:00:00,47.9799997965517,6,31,10
"7280",2023-10-31 07:00:00,55.3650003433333,7,31,10
"7281",2023-10-31 08:00:00,56.0283331553017,8,31,10
"7282",2023-10-31 09:00:00,57.0699998219817,9,31,10
"7283",2023-10-31 10:00:00,43.3966663996417,10,31,10
"7284",2023-10-31 11:00:00,37.8066668192567,11,31,10
"7285",2023-10-31 12:00:00,29.81333328883,12,31,10
"7286",2023-10-31 13:00:00,24.7450000286117,13,31,10
"7287",2023-10-31 14:00:00,19.7900000572283,14,31,10
"7288",2023-10-31 15:00:00,21.679999907805,15,31,10
"7289",2023-10-31 16:00:00,23.3616666475883,16,31,10
"7290",2023-10-31 17:00:00,22.2149999618567,17,31,10
"7291",2023-10-31 18:00:00,24.67333316804,18,31,10
"7292",2023-10-31 19:00:00,29.2750000317867,19,31,10
"7293",2023-10-31 20:00:00,42.1766665776633,20,31,10
"7294",2023-10-31 21:00:00,41.8266667683867,21,31,10
"7295",2023-10-31 22:00:00,31.23166662852,22,31,10
"7296",2023-10-31 23:00:00,25.3900000254333,23,31,10
"7297",2023-11-01,22.9433333078983,0,1,11
"7298",2023-11-01 01:00:00,23.6766666094417,1,1,11
"7299",2023-11-01 02:00:00,21.755000178015,2,1,11
"7300",2023-11-01 03:00:00,25.3583334287,3,1,11
"7301",2023-11-01 04:00:00,27.85333328247,4,1,11
"7302",2023-11-01 05:00:00,30.7649999300667,5,1,11
"7303",2023-11-01 06:00:00,57.0583332697533,6,1,11
"7304",2023-11-01 07:00:00,59.6116668701183,7,1,11
"7305",2023-11-01 08:00:00,54.2716667175333,8,1,11
"7306",2023-11-01 09:00:00,67.018333180745,9,1,11
"7307",2023-11-01 10:00:00,64.8050000508717,10,1,11
"7308",2023-11-01 11:00:00,46.9583333969117,11,1,11
"7309",2023-11-01 12:00:00,37.4566663106317,12,1,11
"7310",2023-11-01 13:00:00,46.583333269755,13,1,11
"7311",2023-11-01 14:00:00,51.8383335113533,14,1,11
"7312",2023-11-01 15:00:00,64.685000133515,15,1,11
"7313",2023-11-01 16:00:00,28.5616666158033,16,1,11
"7314",2023-11-01 17:00:00,37.6250000000017,17,1,11
"7315",2023-11-01 18:00:00,38.8833333015417,18,1,11
"7316",2023-11-01 19:00:00,52.78833332062,19,1,11
"7317",2023-11-01 20:00:00,61.918333244325,20,1,11
"7318",2023-11-01 21:00:00,61.66499983469,21,1,11
"7319",2023-11-01 22:00:00,56.4116666793883,22,1,11
"7320",2023-11-01 23:00:00,50.4916667302433,23,1,11
"7321",2023-11-02,43.20000019074,0,2,11
"7322",2023-11-02 01:00:00,39.6900000254317,1,2,11
"7323",2023-11-02 02:00:00,38.5833333333333,2,2,11
"7324",2023-11-02 03:00:00,36.59833323161,3,2,11
"7325",2023-11-02 04:00:00,37.2266666412433,4,2,11
"7326",2023-11-02 05:00:00,40.5899999618567,5,2,11
"7327",2023-11-02 06:00:00,46.2150000890117,6,2,11
"7328",2023-11-02 07:00:00,51.1333333333333,7,2,11
"7329",2023-11-02 08:00:00,63.15666688284,8,2,11
"7330",2023-11-02 09:00:00,68.5800001144383,9,2,11
"7331",2023-11-02 10:00:00,50.568333562215,10,2,11
"7332",2023-11-02 11:00:00,50.18166681925,11,2,11
"7333",2023-11-02 12:00:00,26.4150000572217,12,2,11
"7334",2023-11-02 13:00:00,18.9933332920083,13,2,11
"7335",2023-11-02 14:00:00,17.9783332824717,14,2,11
"7336",2023-11-02 15:00:00,21.4449998378667,15,2,11
"7337",2023-11-02 16:00:00,21.0633333683,16,2,11
"7338",2023-11-02 17:00:00,22.748333422335,17,2,11
"7339",2023-11-02 18:00:00,23.77000001271,18,2,11
"7340",2023-11-02 19:00:00,21.11999991735,19,2,11
"7341",2023-11-02 20:00:00,26.8733334223383,20,2,11
"7342",2023-11-02 21:00:00,34.4033332506817,21,2,11
"7343",2023-11-02 22:00:00,29.3266666730233,22,2,11
"7344",2023-11-02 23:00:00,22.6283333460517,23,2,11
"7345",2023-11-03,21.7733334223383,0,3,11
"7346",2023-11-03 01:00:00,21.3966665585817,1,3,11
"7347",2023-11-03 02:00:00,21.4016666730267,2,3,11
"7348",2023-11-03 03:00:00,21.3433334668417,3,3,11
"7349",2023-11-03 04:00:00,24.9966665585817,4,3,11
"7350",2023-11-03 05:00:00,29.9350000381467,5,3,11
"7351",2023-11-03 06:00:00,42.35333328247,6,3,11
"7352",2023-11-03 07:00:00,50.5433334986417,7,3,11
"7353",2023-11-03 08:00:00,46.43499997457,8,3,11
"7354",2023-11-03 09:00:00,46.14166666666,9,3,11
"7355",2023-11-03 10:00:00,24.661666822425,10,3,11
"7356",2023-11-03 11:00:00,17.6700000445067,11,3,11
"7357",2023-11-03 12:00:00,17.14166676203,12,3,11
"7358",2023-11-03 13:00:00,26.26666660309,13,3,11
"7359",2023-11-03 14:00:00,28.2533333142583,14,3,11
"7360",2023-11-03 15:00:00,20.76000002225,15,3,11
"7361",2023-11-03 16:00:00,27.6693549310016,16,3,11
"7362",2023-11-03 17:00:00,27.6583332697517,17,3,11
"7363",2023-11-03 18:00:00,31.4916667620383,18,3,11
"7364",2023-11-03 19:00:00,29.3716665585833,19,3,11
"7365",2023-11-03 20:00:00,29.8233331680333,20,3,11
"7366",2023-11-03 21:00:00,32.6499996821083,21,3,11
"7367",2023-11-03 22:00:00,32.8416666666667,22,3,11
"7368",2023-11-03 23:00:00,32.4983333269733,23,3,11
"7369",2023-11-04,29.0250000953583,0,4,11
"7370",2023-11-04 01:00:00,31.1199998537717,1,4,11
"7371",2023-11-04 02:00:00,29.5266666094433,2,4,11
"7372",2023-11-04 03:00:00,29.506666501365,3,4,11
"7373",2023-11-04 04:00:00,31.023333390555,4,4,11
"7374",2023-11-04 05:00:00,34.2316668192583,5,4,11
"7375",2023-11-04 06:00:00,44.26833311717,6,4,11
"7376",2023-11-04 07:00:00,46.8150000254333,7,4,11
"7377",2023-11-04 08:00:00,55.4883333206167,8,4,11
"7378",2023-11-04 09:00:00,49.6583333333333,9,4,11
"7379",2023-11-04 10:00:00,45.634999815625,10,4,11
"7380",2023-11-04 11:00:00,38.0616666158033,11,4,11
"7381",2023-11-04 12:00:00,32.4949999173417,12,4,11
"7382",2023-11-04 13:00:00,26.0333334286983,13,4,11
"7383",2023-11-04 14:00:00,25.4233333905517,14,4,11
"7384",2023-11-04 15:00:00,31.8733332951883,15,4,11
"7385",2023-11-04 16:00:00,34.1999998410483,16,4,11
"7386",2023-11-04 17:00:00,29.7649998664867,17,4,11
"7387",2023-11-04 18:00:00,29.123333485915,18,4,11
"7388",2023-11-04 19:00:00,30.4316667556717,19,4,11
"7389",2023-11-04 20:00:00,33.02000001272,20,4,11
"7390",2023-11-04 21:00:00,37.6050000826517,21,4,11
"7391",2023-11-04 22:00:00,37.2099999745683,22,4,11
"7392",2023-11-04 23:00:00,28.54833332698,23,4,11
"7393",2023-11-05,30.7433332761117,0,5,11
"7394",2023-11-05 01:00:00,28.74666659037,1,5,11
"7395",2023-11-05 02:00:00,29.7683333714817,2,5,11
"7396",2023-11-05 03:00:00,29.2466665585867,3,5,11
"7397",2023-11-05 04:00:00,31.3366667747467,4,5,11
"7398",2023-11-05 05:00:00,33.2899998982717,5,5,11
"7399",2023-11-05 06:00:00,41.69000008901,6,5,11
"7400",2023-11-05 07:00:00,43.6083331108067,7,5,11
"7401",2023-11-05 08:00:00,43.7149998346967,8,5,11
"7402",2023-11-05 09:00:00,49.1716667175317,9,5,11
"7403",2023-11-05 10:00:00,38.0916666348717,10,5,11
"7404",2023-11-05 11:00:00,28.0433334032667,11,5,11
"7405",2023-11-05 12:00:00,26.75833339692,12,5,11
"7406",2023-11-05 13:00:00,32.548333295185,13,5,11
"7407",2023-11-05 14:00:00,33.0033334096383,14,5,11
"7408",2023-11-05 15:00:00,29.6133332570433,15,5,11
"7409",2023-11-05 16:00:00,45.5850001017167,16,5,11
"7410",2023-11-05 17:00:00,65.1016665776567,17,5,11
"7411",2023-11-05 18:00:00,67.1933333079,18,5,11
"7412",2023-11-05 19:00:00,74.7766670227083,19,5,11
"7413",2023-11-05 20:00:00,74.8216664632133,20,5,11
"7414",2023-11-05 21:00:00,71.29499969482,21,5,11
"7415",2023-11-05 22:00:00,62.5016670862883,22,5,11
"7416",2023-11-05 23:00:00,48.67500006358,23,5,11
"7417",2023-11-06,59.418333689365,0,6,11
"7418",2023-11-06 01:00:00,55.9983334859167,1,6,11
"7419",2023-11-06 02:00:00,54.7583333969067,2,6,11
"7420",2023-11-06 03:00:00,55.4133335113517,3,6,11
"7421",2023-11-06 04:00:00,62.1083334604883,4,6,11
"7422",2023-11-06 05:00:00,66.971666908265,5,6,11
"7423",2023-11-06 06:00:00,63.0816661834667,6,6,11
"7424",2023-11-06 07:00:00,69.05666656494,7,6,11
"7425",2023-11-06 08:00:00,77.3283330281567,8,6,11
"7426",2023-11-06 09:00:00,79.8149997075383,9,6,11
"7427",2023-11-06 10:00:00,63.0583333969133,10,6,11
"7428",2023-11-06 11:00:00,63.7316665649383,11,6,11
"7429",2023-11-06 12:00:00,58.6033333460483,12,6,11
"7430",2023-11-06 13:00:00,57.349999745685,13,6,11
"7431",2023-11-06 14:00:00,57.66666660309,14,6,11
"7432",2023-11-06 15:00:00,58.5133331298833,15,6,11
"7433",2023-11-06 16:00:00,61.980000241605,16,6,11
"7434",2023-11-06 17:00:00,63.72833328247,17,6,11
"7435",2023-11-06 18:00:00,66.2099998474083,18,6,11
"7436",2023-11-06 19:00:00,68.88499984741,19,6,11
"7437",2023-11-06 20:00:00,70.83833319346,20,6,11
"7438",2023-11-06 21:00:00,67.6283332188933,21,6,11
"7439",2023-11-06 22:00:00,70.561666361485,22,6,11
"7440",2023-11-06 23:00:00,64.8116664886483,23,6,11
"7441",2023-11-07,59.7499998728433,0,7,11
"7442",2023-11-07 01:00:00,60.1549999237017,1,7,11
"7443",2023-11-07 02:00:00,61.1566663742067,2,7,11
"7444",2023-11-07 03:00:00,61.453333409625,3,7,11
"7445",2023-11-07 04:00:00,61.7383330663033,4,7,11
"7446",2023-11-07 05:00:00,60.22333323161,5,7,11
"7447",2023-11-07 06:00:00,71.0916663487717,6,7,11
"7448",2023-11-07 07:00:00,71.24000008901,7,7,11
"7449",2023-11-07 08:00:00,73.0899998346883,8,7,11
"7450",2023-11-07 09:00:00,81.18666661581,9,7,11
"7451",2023-11-07 10:00:00,73.29666665395,10,7,11
"7452",2023-11-07 11:00:00,53.203333473205,11,7,11
"7453",2023-11-07 12:00:00,55.5516668319717,12,7,11
"7454",2023-11-07 13:00:00,34.23333320617,13,7,11
"7455",2023-11-07 14:00:00,43.3616665840083,14,7,11
"7456",2023-11-07 15:00:00,39.8916665077167,15,7,11
"7457",2023-11-07 16:00:00,39.0383331934667,16,7,11
"7458",2023-11-07 17:00:00,42.3649997711133,17,7,11
"7459",2023-11-07 18:00:00,51.8349999745617,18,7,11
"7460",2023-11-07 19:00:00,46.53333339691,19,7,11
"7461",2023-11-07 20:00:00,49.3249999364233,20,7,11
"7462",2023-11-07 21:00:00,44.426666577655,21,7,11
"7463",2023-11-07 22:00:00,46.1766667683917,22,7,11
"7464",2023-11-07 23:00:00,43.95333340963,23,7,11
"7465",2023-11-08,44.259999910985,0,8,11
"7466",2023-11-08 01:00:00,42.2366668065417,1,8,11
"7467",2023-11-08 02:00:00,39.81333325703,2,8,11
"7468",2023-11-08 03:00:00,33.8633332570433,3,8,11
"7469",2023-11-08 04:00:00,45.38333326975,4,8,11
"7470",2023-11-08 05:00:00,42.4249997456867,5,8,11
"7471",2023-11-08 06:00:00,53.7183333079,6,8,11
"7472",2023-11-08 07:00:00,64.9749995549467,7,8,11
"7473",2023-11-08 08:00:00,66.42666664124,8,8,11
"7474",2023-11-08 09:00:00,66.875000190735,9,8,11
"7475",2023-11-08 10:00:00,58.783333396915,10,8,11
"7476",2023-11-08 11:00:00,54.3616667429567,11,8,11
"7477",2023-11-08 12:00:00,26.5716666698467,12,8,11
"7478",2023-11-08 13:00:00,25.3183332443162,13,8,11
"7479",2023-11-08 14:00:00,25.9699998060767,14,8,11
"7480",2023-11-08 15:00:00,21.981666692095,15,8,11
"7481",2023-11-08 16:00:00,25.2099999745717,16,8,11
"7482",2023-11-08 17:00:00,33.1816665649383,17,8,11
"7483",2023-11-08 18:00:00,35.6000001271567,18,8,11
"7484",2023-11-08 19:00:00,33.4850001970933,19,8,11
"7485",2023-11-08 20:00:00,48.4650002161683,20,8,11
"7486",2023-11-08 21:00:00,45.1850000381467,21,8,11
"7487",2023-11-08 22:00:00,37.2383332252533,22,8,11
"7488",2023-11-08 23:00:00,36.076666609445,23,8,11
"7489",2023-11-09,27.8216665903783,0,9,11
"7490",2023-11-09 01:00:00,30.6733332633917,1,9,11
"7491",2023-11-09 02:00:00,30.1933332443233,2,9,11
"7492",2023-11-09 03:00:00,36.0083332061717,3,9,11
"7493",2023-11-09 04:00:00,35.0033333778383,4,9,11
"7494",2023-11-09 05:00:00,40.4549998601317,5,9,11
"7495",2023-11-09 06:00:00,45.2550003051833,6,9,11
"7496",2023-11-09 07:00:00,82.261666615815,7,9,11
"7497",2023-11-09 08:00:00,56.4166666666683,8,9,11
"7498",2023-11-09 09:00:00,57.581666628525,9,9,11
"7499",2023-11-09 10:00:00,49.2933332443283,10,9,11
"7500",2023-11-09 11:00:00,36.2749997774767,11,9,11
"7501",2023-11-09 12:00:00,28.6716666221617,12,9,11
"7502",2023-11-09 13:00:00,28.4533332824783,13,9,11
"7503",2023-11-09 14:00:00,42.1116668065483,14,9,11
"7504",2023-11-09 15:00:00,29.7433335304267,15,9,11
"7505",2023-11-09 16:00:00,27.9666665077183,16,9,11
"7506",2023-11-09 17:00:00,40.6599999745683,17,9,11
"7507",2023-11-09 18:00:00,48.3116669336983,18,9,11
"7508",2023-11-09 19:00:00,55.053333282475,19,9,11
"7509",2023-11-09 20:00:00,64.758332761125,20,9,11
"7510",2023-11-09 21:00:00,86.1316675822267,21,9,11
"7511",2023-11-09 22:00:00,43.4016667048117,22,9,11
"7512",2023-11-09 23:00:00,57.648333358765,23,9,11
"7513",2023-11-10,53.3783332824683,0,10,11
"7514",2023-11-10 01:00:00,53.5749999364217,1,10,11
"7515",2023-11-10 02:00:00,51.718333435065,2,10,11
"7516",2023-11-10 03:00:00,52.3366667429667,3,10,11
"7517",2023-11-10 04:00:00,47.87833315531,4,10,11
"7518",2023-11-10 05:00:00,51.9050001144383,5,10,11
"7519",2023-11-10 06:00:00,58.5483334859283,6,10,11
"7520",2023-11-10 07:00:00,63.028333473205,7,10,11
"7521",2023-11-10 08:00:00,69.4183331171633,8,10,11
"7522",2023-11-10 09:00:00,70.3349997202533,9,10,11
"7523",2023-11-10 10:00:00,53.413333129875,10,10,11
"7524",2023-11-10 11:00:00,43.8866665522167,11,10,11
"7525",2023-11-10 12:00:00,32.0616666475933,12,10,11
"7526",2023-11-10 13:00:00,37.2100001017267,13,10,11
"7527",2023-11-10 14:00:00,33.5000000000017,14,10,11
"7528",2023-11-10 15:00:00,31.0316667874683,15,10,11
"7529",2023-11-10 16:00:00,39.84333356222,16,10,11
"7530",2023-11-10 17:00:00,41.4249999999983,17,10,11
"7531",2023-11-10 18:00:00,46.8799999872867,18,10,11
"7532",2023-11-10 19:00:00,54.2283334096333,19,10,11
"7533",2023-11-10 20:00:00,57.1999999999983,20,10,11
"7534",2023-11-10 21:00:00,61.1783329645783,21,10,11
"7535",2023-11-10 22:00:00,56.6416667302483,22,10,11
"7536",2023-11-10 23:00:00,48.7816666920933,23,10,11
"7537",2023-11-11,47.50666688283,0,11,11
"7538",2023-11-11 01:00:00,42.5233333587617,1,11,11
"7539",2023-11-11 02:00:00,42.8199999491433,2,11,11
"7540",2023-11-11 03:00:00,39.7500001271517,3,11,11
"7541",2023-11-11 04:00:00,47.4566668828383,4,11,11
"7542",2023-11-11 05:00:00,55.0800001780067,5,11,11
"7543",2023-11-11 06:00:00,60.7466665903767,6,11,11
"7544",2023-11-11 07:00:00,67.3883326212483,7,11,11
"7545",2023-11-11 08:00:00,68.3883335113583,8,11,11
"7546",2023-11-11 09:00:00,64.373333422345,9,11,11
"7547",2023-11-11 10:00:00,55.8866666793833,10,11,11
"7548",2023-11-11 11:00:00,46.30500011444,11,11,11
"7549",2023-11-11 12:00:00,44.936666901915,12,11,11
"7550",2023-11-11 13:00:00,36.2750002225333,13,11,11
"7551",2023-11-11 14:00:00,41.01499996186,14,11,11
"7552",2023-11-11 15:00:00,46.713333193465,15,11,11
"7553",2023-11-11 16:00:00,51.3050001144433,16,11,11
"7554",2023-11-11 17:00:00,60.3550005594933,17,11,11
"7555",2023-11-11 18:00:00,79.0599999745683,18,11,11
"7556",2023-11-11 19:00:00,69.2983332951867,19,11,11
"7557",2023-11-11 20:00:00,85.9299996693883,20,11,11
"7558",2023-11-11 21:00:00,78.8116667429617,21,11,11
"7559",2023-11-11 22:00:00,76.286667251595,22,11,11
"7560",2023-11-11 23:00:00,78.4599995930933,23,11,11
"7561",2023-11-12,77.7937495708406,0,12,11
"7562",2023-11-12 01:00:00,70.536666806545,1,12,11
"7563",2023-11-12 02:00:00,57.475000190735,2,12,11
"7564",2023-11-12 03:00:00,61.6750000000067,3,12,11
"7565",2023-11-12 04:00:00,58.0850001017283,4,12,11
"7566",2023-11-12 05:00:00,65.5300006866517,5,12,11
"7567",2023-11-12 06:00:00,61.3349999109917,6,12,11
"7568",2023-11-12 07:00:00,74.1449999491367,7,12,11
"7569",2023-11-12 08:00:00,80.7833329518583,8,12,11
"7570",2023-11-12 09:00:00,77.0650002797517,9,12,11
"7571",2023-11-12 10:00:00,67.7433333078983,10,12,11
"7572",2023-11-12 11:00:00,40.5916668891933,11,12,11
"7573",2023-11-12 12:00:00,35.35333325068,12,12,11
"7574",2023-11-12 13:00:00,34.3633332570383,13,12,11
"7575",2023-11-12 14:00:00,27.331666660305,14,12,11
"7576",2023-11-12 15:00:00,32.1383332252433,15,12,11
"7577",2023-11-12 16:00:00,31.0616667111717,16,12,11
"7578",2023-11-12 17:00:00,36.4049998919183,17,12,11
"7579",2023-11-12 18:00:00,49.3433332443217,18,12,11
"7580",2023-11-12 19:00:00,48.71166706085,19,12,11
"7581",2023-11-12 20:00:00,69.99500045777,20,12,11
"7582",2023-11-12 21:00:00,74.9549999237117,21,12,11
"7583",2023-11-12 22:00:00,70.0466665267933,22,12,11
"7584",2023-11-12 23:00:00,62.086667060855,23,12,11
"7585",2023-11-13,50.2433333078967,0,13,11
"7586",2023-11-13 01:00:00,50.5516665776567,1,13,11
"7587",2023-11-13 02:00:00,49.6683332443283,2,13,11
"7588",2023-11-13 03:00:00,48.7600000381433,3,13,11
"7589",2023-11-13 04:00:00,47.9833332061783,4,13,11
"7590",2023-11-13 05:00:00,50.1783331553117,5,13,11
"7591",2023-11-13 06:00:00,57.7066665013583,6,13,11
"7592",2023-11-13 07:00:00,64.7200000127183,7,13,11
"7593",2023-11-13 08:00:00,67.191667111725,8,13,11
"7594",2023-11-13 09:00:00,58.16333325704,9,13,11
"7595",2023-11-13 10:00:00,54.0549998601267,10,13,11
"7596",2023-11-13 11:00:00,44.0949998855617,11,13,11
"7597",2023-11-13 12:00:00,35.0099999427817,12,13,11
"7598",2023-11-13 13:00:00,35.8416667938217,13,13,11
"7599",2023-11-13 14:00:00,37.923333168035,14,13,11
"7600",2023-11-13 15:00:00,34.6533329963683,15,13,11
"7601",2023-11-13 16:00:00,34.9083331743917,16,13,11
"7602",2023-11-13 17:00:00,36.8216665267883,17,13,11
"7603",2023-11-13 18:00:00,54.355000050855,18,13,11
"7604",2023-11-13 19:00:00,58.02999973297,19,13,11
"7605",2023-11-13 20:00:00,65.2250002543133,20,13,11
"7606",2023-11-13 21:00:00,69.7083336512267,21,13,11
"7607",2023-11-13 22:00:00,65.08500010173,22,13,11
"7608",2023-11-13 23:00:00,55.6633333841983,23,13,11
"7609",2023-11-14,56.0116666158067,0,14,11
"7610",2023-11-14 01:00:00,51.51500021617,1,14,11
"7611",2023-11-14 02:00:00,49.0266667048067,2,14,11
"7612",2023-11-14 03:00:00,50.4083330790167,3,14,11
"7613",2023-11-14 04:00:00,43.7683334350567,4,14,11
"7614",2023-11-14 05:00:00,47.3783336003667,5,14,11
"7615",2023-11-14 06:00:00,57.81333344777,6,14,11
"7616",2023-11-14 07:00:00,60.5549999872817,7,14,11
"7617",2023-11-14 08:00:00,63.73166656494,8,14,11
"7618",2023-11-14 09:00:00,63.428333346055,9,14,11
"7619",2023-11-14 10:00:00,53.7183335622117,10,14,11
"7620",2023-11-14 11:00:00,38.281666723885,11,14,11
"7621",2023-11-14 12:00:00,21.4833334128117,12,14,11
"7622",2023-11-14 13:00:00,24.4866666952767,13,14,11
"7623",2023-11-14 14:00:00,25.128333346045,14,14,11
"7624",2023-11-14 15:00:00,23.7550000826467,15,14,11
"7625",2023-11-14 16:00:00,31.6750000635817,16,14,11
"7626",2023-11-14 17:00:00,31.58000008265,17,14,11
"7627",2023-11-14 18:00:00,41.9266664505,18,14,11
"7628",2023-11-14 19:00:00,57.328333218895,19,14,11
"7629",2023-11-14 20:00:00,61.9583332697533,20,14,11
"7630",2023-11-14 21:00:00,63.3866664250667,21,14,11
"7631",2023-11-14 22:00:00,52.5899999618567,22,14,11
"7632",2023-11-14 23:00:00,47.6616666793783,23,14,11
"7633",2023-11-15,50.0833333333333,0,15,11
"7634",2023-11-15 01:00:00,45.3083335876533,1,15,11
"7635",2023-11-15 02:00:00,43.9616664250683,2,15,11
"7636",2023-11-15 03:00:00,43.7683335622133,3,15,11
"7637",2023-11-15 04:00:00,42.1650002797417,4,15,11
"7638",2023-11-15 05:00:00,44.9366664886433,5,15,11
"7639",2023-11-15 06:00:00,50.2866668701183,6,15,11
"7640",2023-11-15 07:00:00,57.2483336766567,7,15,11
"7641",2023-11-15 08:00:00,62.478332964575,8,15,11
"7642",2023-11-15 09:00:00,58.5200002034483,9,15,11
"7643",2023-11-15 10:00:00,40.351666704815,10,15,11
"7644",2023-11-15 11:00:00,30.8483331680283,11,15,11
"7645",2023-11-15 12:00:00,21.7516666094483,12,15,11
"7646",2023-11-15 13:00:00,29.4933333396933,13,15,11
"7647",2023-11-15 14:00:00,26.2499999682167,14,15,11
"7648",2023-11-15 15:00:00,22.001666641235,15,15,11
"7649",2023-11-15 16:00:00,22.4550000508567,16,15,11
"7650",2023-11-15 17:00:00,24.70833326975,17,15,11
"7651",2023-11-15 18:00:00,28.3366666158083,18,15,11
"7652",2023-11-15 19:00:00,38.6383332888283,19,15,11
"7653",2023-11-15 20:00:00,41.8833336512233,20,15,11
"7654",2023-11-15 21:00:00,46.7049998601183,21,15,11
"7655",2023-11-15 22:00:00,45.0466667175283,22,15,11
"7656",2023-11-15 23:00:00,39.18166656494,23,15,11
"7657",2023-11-16,37.8900003433217,0,16,11
"7658",2023-11-16 01:00:00,35.4383333841883,1,16,11
"7659",2023-11-16 02:00:00,32.0449997584083,2,16,11
"7660",2023-11-16 03:00:00,27.77833328247,3,16,11
"7661",2023-11-16 04:00:00,31.9383333524017,4,16,11
"7662",2023-11-16 05:00:00,33.890000025435,5,16,11
"7663",2023-11-16 06:00:00,39.3733334859183,6,16,11
"7664",2023-11-16 07:00:00,42.793333625795,7,16,11
"7665",2023-11-16 08:00:00,50.3983334223383,8,16,11
"7666",2023-11-16 09:00:00,49.731666628515,9,16,11
"7667",2023-11-16 10:00:00,47.3466665267933,10,16,11
"7668",2023-11-16 11:00:00,38.6833334604917,11,16,11
"7669",2023-11-16 12:00:00,31.2716667493167,12,16,11
"7670",2023-11-16 13:00:00,24.7350000063617,13,16,11
"7671",2023-11-16 14:00:00,15.926666752494,14,16,11
"7672",2023-11-16 15:00:00,26.5116666793833,15,16,11
"7673",2023-11-16 16:00:00,28.1583333651167,16,16,11
"7674",2023-11-16 17:00:00,34.148333168025,17,16,11
"7675",2023-11-16 18:00:00,36.3949998855583,18,16,11
"7676",2023-11-16 19:00:00,40.8283332188933,19,16,11
"7677",2023-11-16 20:00:00,50.1166667302417,20,16,11
"7678",2023-11-16 21:00:00,53.4583332061767,21,16,11
"7679",2023-11-16 22:00:00,36.621666558585,22,16,11
"7680",2023-11-16 23:00:00,35.7116666793833,23,16,11
"7681",2023-11-17,30.7483333587633,0,17,11
"7682",2023-11-17 01:00:00,34.521666622165,1,17,11
"7683",2023-11-17 02:00:00,36.568333339695,2,17,11
"7684",2023-11-17 03:00:00,29.6933332761083,3,17,11
"7685",2023-11-17 04:00:00,32.9899999618483,4,17,11
"7686",2023-11-17 05:00:00,35.4183334032667,5,17,11
"7687",2023-11-17 06:00:00,42.11333357493,6,17,11
"7688",2023-11-17 07:00:00,49.7083333969133,7,17,11
"7689",2023-11-17 08:00:00,56.5866666793867,8,17,11
"7690",2023-11-17 09:00:00,53.4950000127117,9,17,11
"7691",2023-11-17 10:00:00,43.5883331934633,10,17,11
"7692",2023-11-17 11:00:00,33.476666800175,11,17,11
"7693",2023-11-17 12:00:00,27.3249999364167,12,17,11
"7694",2023-11-17 13:00:00,16.953333298365,13,17,11
"7695",2023-11-17 14:00:00,15.5683333079005,14,17,11
"7696",2023-11-17 15:00:00,23.2249997297772,15,17,11
"7697",2023-11-17 16:00:00,14.9400000731117,16,17,11
"7698",2023-11-17 17:00:00,19.5916666030867,17,17,11
"7699",2023-11-17 18:00:00,24.5183333714817,18,17,11
"7700",2023-11-17 19:00:00,29.271666685735,19,17,11
"7701",2023-11-17 20:00:00,41.65499973298,20,17,11
"7702",2023-11-17 21:00:00,37.0866666476033,21,17,11
"7703",2023-11-17 22:00:00,28.8766666730217,22,17,11
"7704",2023-11-17 23:00:00,26.6450001716583,23,17,11
"7705",2023-11-18,23.33500003815,0,18,11
"7706",2023-11-18 01:00:00,23.9500000635717,1,18,11
"7707",2023-11-18 02:00:00,23.78500003815,2,18,11
"7708",2023-11-18 03:00:00,21.1083333969033,3,18,11
"7709",2023-11-18 04:00:00,23.1716665268017,4,18,11
"7710",2023-11-18 05:00:00,33.6316665649383,5,18,11
"7711",2023-11-18 06:00:00,37.119999885565,6,18,11
"7712",2023-11-18 07:00:00,39.6383334477783,7,18,11
"7713",2023-11-18 08:00:00,42.1083334604917,8,18,11
"7714",2023-11-18 09:00:00,47.3650001526,9,18,11
"7715",2023-11-18 10:00:00,17.3100000460955,10,18,11
"7716",2023-11-18 11:00:00,11.5406780606593,11,18,11
"7717",2023-11-18 12:00:00,8.340000009537,12,18,11
"7718",2023-11-18 13:00:00,13.4233333349183,13,18,11
"7719",2023-11-18 14:00:00,11.3783333460458,14,18,11
"7720",2023-11-18 15:00:00,10.2899999856958,15,18,11
"7721",2023-11-18 16:00:00,15.1216666539535,16,18,11
"7722",2023-11-18 17:00:00,19.9566666921,17,18,11
"7723",2023-11-18 18:00:00,20.26499996185,18,18,11
"7724",2023-11-18 19:00:00,23.70999997457,19,18,11
"7725",2023-11-18 20:00:00,30.1749998092617,20,18,11
"7726",2023-11-18 21:00:00,38.6266665140717,21,18,11
"7727",2023-11-18 22:00:00,33.2183332443317,22,18,11
"7728",2023-11-18 23:00:00,26.8883335113483,23,18,11
"7729",2023-11-19,26.80666678747,0,19,11
"7730",2023-11-19 01:00:00,24.691666698455,1,19,11
"7731",2023-11-19 02:00:00,25.3683334032633,2,19,11
"7732",2023-11-19 03:00:00,20.753333250685,3,19,11
"7733",2023-11-19 04:00:00,24.0350001335167,4,19,11
